eventType,date,stopId,odometer,latitude,longitude,lineId,tripId,unknown,datagramDate,busId
0,31-MAY-18,-1,-1,33587750,-765111933,-1,-1,-1,5444390986,2018-05-31 02:54:32,1013
0,31-MAY-18,-1,-1,34967167,-765037133,-1,-1,-1,5444390989,2018-05-31 02:54:32,138
0,31-MAY-18,-1,-1,34972317,-765032917,-1,-1,-1,5444390987,2018-05-31 02:54:32,209
0,31-MAY-18,-1,-1,34038217,-764753917,-1,-1,-1,5444390985,2018-05-31 02:54:32,288
0,31-MAY-18,-1,-1,34971083,-765032600,-1,-1,-1,5444390991,2018-05-31 02:54:32,6
0,31-MAY-18,-1,-1,34303550,-764750567,-1,999,-1,5444390984,2018-05-31 02:54:32,709
0,31-MAY-18,-1,-1,34289300,-764747100,-1,-1,-1,5444390988,2018-05-31 02:54:32,711
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444390990,2018-05-31 02:54:32,789
0,31-MAY-18,-1,559,34302917,-764750633,-1,999,-1,5444390992,2018-05-31 02:54:33,1112
0,31-MAY-18,-1,-1,33588417,-765113300,-1,-1,-1,5444390995,2018-05-31 02:54:33,121
0,31-MAY-18,-1,-1,33594583,-765120417,-1,-1,-1,5444390999,2018-05-31 02:54:33,314
0,31-MAY-18,-1,-1,34302933,-764749050,-1,999,-1,5444390996,2018-05-31 02:54:33,725
0,31-MAY-18,-1,-1,34307167,-764972317,-1,-1,-1,5444390993,2018-05-31 02:54:33,772
0,31-MAY-18,-1,-1,34303833,-764749717,-1,-1,-1,5444390998,2018-05-31 02:54:33,792
0,31-MAY-18,-1,-1,33587900,-765110400,-1,-1,-1,5444390997,2018-05-31 02:54:33,872
0,31-MAY-18,-1,-1,34041367,-764756367,-1,-1,-1,5444390994,2018-05-31 02:54:33,937
0,31-MAY-18,-1,-1,34289783,-764744400,-1,-1,-1,5444391000,2018-05-31 02:54:33,959
0,31-MAY-18,-1,-1,33586333,-765110850,-1,-1,-1,5444391002,2018-05-31 02:54:34,1161
0,31-MAY-18,-1,-1,34044300,-764759217,-1,-1,-1,5444391001,2018-05-31 02:54:34,914
0,31-MAY-18,-1,-1,34290950,-764743667,-1,-1,-1,5444391003,2018-05-31 02:54:34,955
0,31-MAY-18,-1,-1,33601583,-765120867,-1,-1,-1,5444391006,2018-05-31 02:54:35,1135
0,31-MAY-18,-1,-1,34035533,-764761717,-1,-1,-1,5444391004,2018-05-31 02:54:35,221
0,31-MAY-18,-1,-1,34300283,-764747117,-1,-1,-1,5444391005,2018-05-31 02:54:35,706
0,31-MAY-18,-1,-1,33586683,-765110100,-1,-1,-1,5444391008,2018-05-31 02:54:36,117
0,31-MAY-18,-1,-1,33590367,-765111617,-1,-1,-1,5444391007,2018-05-31 02:54:36,1236
0,31-MAY-18,-1,-1,34298617,-764749967,-1,-1,-1,5444391009,2018-05-31 02:54:36,751
0,31-MAY-18,-1,-1,34957517,-765047700,-1,-1,-1,5444391016,2018-05-31 02:54:37,1057
0,31-MAY-18,-1,5740,34305200,-764751883,-1,999,-1,5444391011,2018-05-31 02:54:37,1093
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444391014,2018-05-31 02:54:37,1131
0,31-MAY-18,-1,5,33585800,-765109883,-1,-1,-1,5444391013,2018-05-31 02:54:37,116
0,31-MAY-18,-1,-1,33587117,-765110200,-1,-1,-1,5444391012,2018-05-31 02:54:37,1165
0,31-MAY-18,-1,-1,33587483,-765110333,-1,-1,-1,5444391015,2018-05-31 02:54:37,1235
0,31-MAY-18,-1,613,34297850,-764745417,-1,999,-1,5444391010,2018-05-31 02:54:37,743
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444391019,2018-05-31 02:54:38,108
0,31-MAY-18,-1,-1,34962583,-765037850,-1,-1,-1,5444391021,2018-05-31 02:54:38,141
0,31-MAY-18,-1,-1,34042667,-764762500,-1,-1,-1,5444391020,2018-05-31 02:54:38,248
0,31-MAY-18,-1,20121,34293033,-764751100,-1,999,-1,5444391018,2018-05-31 02:54:38,749
0,31-MAY-18,-1,-1,34968633,-765037567,-1,999,-1,5444391017,2018-05-31 02:54:38,880
0,31-MAY-18,-1,-1,34969633,-765035617,-1,-1,-1,5444391024,2018-05-31 02:54:39,1060
0,31-MAY-18,-1,458,34290517,-764740933,-1,999,-1,5444391025,2018-05-31 02:54:39,1111
0,31-MAY-18,-1,-1,33592350,-765111917,-1,-1,-1,5444391026,2018-05-31 02:54:39,115
0,31-MAY-18,-1,-1,34040650,-764760383,-1,-1,-1,5444391022,2018-05-31 02:54:39,909
0,31-MAY-18,-1,-1,34304467,-764750467,-1,-1,-1,5444391023,2018-05-31 02:54:39,974
0,31-MAY-18,-1,-1,34290717,-764741067,-1,-1,-1,5444391029,2018-05-31 02:54:40,1096
0,31-MAY-18,-1,-1,34966733,-765041450,-1,-1,-1,5444391033,2018-05-31 02:54:40,1172
0,31-MAY-18,-1,-1,33981267,-765358583,-1,-1,-1,5444391028,2018-05-31 02:54:40,250
0,31-MAY-18,-1,-1,33605950,-765122000,-1,-1,-1,5444391030,2018-05-31 02:54:40,632
0,31-MAY-18,-1,-1,34299333,-764746250,-1,-1,-1,5444391031,2018-05-31 02:54:40,727
0,31-MAY-18,-1,-1,34968567,-765037850,-1,-1,-1,5444391032,2018-05-31 02:54:40,882
0,31-MAY-18,-1,-1,34291933,-764744483,-1,-1,-1,5444391027,2018-05-31 02:54:40,958
0,31-MAY-18,-1,4484,34291067,-764740217,-1,999,-1,5444391037,2018-05-31 02:54:41,1110
0,31-MAY-18,-1,-1,33585683,-765109867,-1,-1,-1,5444391036,2018-05-31 02:54:41,120
0,31-MAY-18,-1,779,34291317,-764749783,-1,999,-1,5444391034,2018-05-31 02:54:41,764
0,31-MAY-18,-1,-1,34290467,-764749200,-1,999,-1,5444391038,2018-05-31 02:54:41,765
0,31-MAY-18,-1,-1,34971750,-765033967,-1,-1,-1,5444391035,2018-05-31 02:54:41,896
0,31-MAY-18,-1,-1,34042317,-764757500,-1,-1,-1,5444391039,2018-05-31 02:54:42,11
0,31-MAY-18,-1,-1,34302633,-764750250,-1,-1,-1,5444391041,2018-05-31 02:54:42,1100
0,31-MAY-18,-1,-1,34041350,-764757533,-1,-1,-1,5444391043,2018-05-31 02:54:42,265
0,31-MAY-18,-1,-1,33593817,-765114017,-1,-1,-1,5444391042,2018-05-31 02:54:42,866
0,31-MAY-18,-1,-1,34297283,-764747167,-1,-1,-1,5444391040,2018-05-31 02:54:42,982
0,31-MAY-18,-1,-1,34301433,-764749600,-1,-1,-1,5444391045,2018-05-31 02:54:43,968
0,31-MAY-18,-1,-1,34290033,-764740550,-1,-1,-1,5444391044,2018-05-31 02:54:43,977
0,31-MAY-18,-1,-1,34287683,-764738583,-1,-1,-1,5444391046,2018-05-31 02:54:44,1045
0,31-MAY-18,-1,-1,34972767,-765032067,-1,-1,-1,5444391048,2018-05-31 02:54:44,212
0,31-MAY-18,-1,-1,34034917,-764756583,-1,-1,-1,5444391050,2018-05-31 02:54:44,285
0,31-MAY-18,-1,-1,34037367,-764754467,-1,-1,-1,5444391049,2018-05-31 02:54:44,289
0,31-MAY-18,-1,-1,34036817,-764762600,-1,-1,-1,5444391047,2018-05-31 02:54:44,571
0,31-MAY-18,-1,-1,34046183,-764758750,-1,-1,-1,5444391051,2018-05-31 02:54:44,915
0,31-MAY-18,-1,-1,34292867,-764745250,-1,-1,-1,5444391052,2018-05-31 02:54:44,957
0,31-MAY-18,-1,-1,33586083,-765110367,-1,-1,-1,5444391055,2018-05-31 02:54:45,104
0,31-MAY-18,-1,-1,34301183,-764749617,-1,-1,-1,5444391057,2018-05-31 02:54:45,1094
0,31-MAY-18,-1,-1,34961283,-765039983,-1,-1,-1,5444391053,2018-05-31 02:54:45,146
0,31-MAY-18,-1,-1,34953133,-765054550,-1,-1,-1,5444391056,2018-05-31 02:54:45,169
0,31-MAY-18,-1,-1,34302983,-764749217,-1,999,-1,5444391054,2018-05-31 02:54:45,744
0,31-MAY-18,-1,-1,33588233,-765110700,-1,-1,-1,5444391062,2018-05-31 02:54:46,112
0,31-MAY-18,-1,-1,33587383,-765113500,314,3133,9886,5444391058,2018-05-31 02:54:46,123
0,31-MAY-18,-1,-1,34971733,-765033567,-1,-1,-1,5444391060,2018-05-31 02:54:46,821
0,31-MAY-18,-1,-1,34969467,-765038267,-1,-1,-1,5444391061,2018-05-31 02:54:46,894
0,31-MAY-18,-1,-1,34971217,-765034700,-1,-1,-1,5444391059,2018-05-31 02:54:46,898
0,31-MAY-18,-1,-1,33586233,-765119450,-1,-1,-1,5444391063,2018-05-31 02:54:47,1159
0,31-MAY-18,-1,-1,34299783,-764747133,-1,-1,-1,5444391065,2018-05-31 02:54:47,706
0,31-MAY-18,-1,-1,34303600,-764749833,-1,-1,-1,5444391064,2018-05-31 02:54:47,793
0,31-MAY-18,-1,-1,34291700,-764740667,-1,-1,-1,5444391066,2018-05-31 02:54:48,1099
0,31-MAY-18,-1,-1,33586250,-765110683,-1,-1,-1,5444391067,2018-05-31 02:54:48,125
0,31-MAY-18,-1,-1,34971050,-765035417,-1,-1,-1,5444391071,2018-05-31 02:54:48,137
0,31-MAY-18,-1,-1,33599683,-765117733,-1,-1,-1,5444391068,2018-05-31 02:54:48,852
0,31-MAY-18,-1,-1,34036483,-764764400,-1,-1,-1,5444391069,2018-05-31 02:54:48,908
0,31-MAY-18,-1,-1,34290800,-764741433,-1,-1,-1,5444391070,2018-05-31 02:54:48,970
0,31-MAY-18,-1,-1,33594317,-765112583,-1,-1,-1,5444391072,2018-05-31 02:54:49,102
0,31-MAY-18,-1,-1,34972483,-765032250,-1,-1,-1,5444391073,2018-05-31 02:54:49,205
0,31-MAY-18,-1,-1,34968167,-765035833,-1,-1,-1,5444391078,2018-05-31 02:54:49,300
0,31-MAY-18,-1,-1,34969283,-765033667,-1,-1,-1,5444391075,2018-05-31 02:54:49,309
0,31-MAY-18,-1,-1,34294233,-764745817,-1,999,-1,5444391074,2018-05-31 02:54:49,739
0,31-MAY-18,-1,-1,34301467,-764748033,-1,-1,-1,5444391077,2018-05-31 02:54:49,802
0,31-MAY-18,-1,-1,34298117,-764746833,-1,-1,-1,5444391076,2018-05-31 02:54:49,976
0,31-MAY-18,500153,8520,34293550,-764745250,-1,999,-1,5444391080,2018-05-31 02:54:50,1109
0,31-MAY-18,-1,-1,33601933,-765121133,-1,-1,-1,5444391085,2018-05-31 02:54:50,1129
0,31-MAY-18,-1,-1,33586967,-765110050,-1,-1,-1,5444391083,2018-05-31 02:54:50,122
0,31-MAY-18,-1,-1,33586250,-765110800,-1,-1,-1,5444391084,2018-05-31 02:54:50,1233
0,31-MAY-18,-1,-1,33584367,-765110783,-1,-1,-1,5444391081,2018-05-31 02:54:50,130
0,31-MAY-18,-1,-1,34291183,-764743833,-1,-1,-1,5444391082,2018-05-31 02:54:50,714
0,31-MAY-18,-1,-1,33588100,-765117383,-1,-1,-1,5444391079,2018-05-31 02:54:50,79
0,31-MAY-18,-1,-1,33585617,-765119550,-1,-1,-1,5444391088,2018-05-31 02:54:51,106
0,31-MAY-18,-1,-1,35000133,-765014683,-1,-1,-1,5444391087,2018-05-31 02:54:51,1199
0,31-MAY-18,-1,-1,34302383,-764749967,-1,-1,-1,5444391086,2018-05-31 02:54:51,980
0,31-MAY-18,-1,-1,34972167,-765033267,-1,-1,-1,5444391091,2018-05-31 02:54:52,206
0,31-MAY-18,502304,14239,34292100,-764750400,-1,999,-1,5444391090,2018-05-31 02:54:52,746
0,31-MAY-18,-1,1784,34302183,-764747050,-1,999,-1,5444391092,2018-05-31 02:54:52,771
0,31-MAY-18,-1,-1,34300417,-764747400,-1,-1,-1,5444391089,2018-05-31 02:54:52,796
0,31-MAY-18,-1,-1,34977900,-765021850,-1,-1,-1,5444391094,2018-05-31 02:54:53,190
0,31-MAY-18,-1,-1,33594883,-765113983,-1,-1,-1,5444391093,2018-05-31 02:54:53,869
0,31-MAY-18,-1,-1,33593167,-765121550,-1,-1,-1,5444391095,2018-05-31 02:54:54,127
0,31-MAY-18,-1,-1,34384200,-764806367,-1,-1,-1,5444391096,2018-05-31 02:54:54,774
0,31-MAY-18,-1,-1,33594633,-765113167,-1,-1,-1,5444391099,2018-05-31 02:54:55,114
0,31-MAY-18,-1,-1,34967517,-765037300,-1,-1,-1,5444391100,2018-05-31 02:54:55,165
0,31-MAY-18,-1,-1,34041500,-764756300,-1,-1,-1,5444391098,2018-05-31 02:54:55,226
0,31-MAY-18,-1,-1,34041033,-764756550,-1,-1,-1,5444391097,2018-05-31 02:54:55,239
0,31-MAY-18,-1,-1,33584750,-765110817,-1,-1,-1,5444391104,2018-05-31 02:54:56,129
0,31-MAY-18,-1,-1,33599150,-765121917,-1,-1,-1,5444391103,2018-05-31 02:54:56,402
0,31-MAY-18,-1,-1,34042900,-764760633,-1,-1,-1,5444391101,2018-05-31 02:54:56,623
0,31-MAY-18,-1,1182,34300867,-764747700,-1,999,-1,5444391102,2018-05-31 02:54:56,785
0,31-MAY-18,-1,-1,34968850,-765036967,-1,-1,-1,5444391110,2018-05-31 02:54:57,133
0,31-MAY-18,-1,-1,34962267,-765043783,-1,-1,-1,5444391106,2018-05-31 02:54:57,192
0,31-MAY-18,-1,-1,34973033,-765031683,-1,-1,-1,5444391108,2018-05-31 02:54:57,203
0,31-MAY-18,-1,-1,34040950,-764758067,-1,-1,-1,5444391105,2018-05-31 02:54:57,272
0,31-MAY-18,-1,2742,34303133,-764747783,-1,999,-1,5444391109,2018-05-31 02:54:57,761
0,31-MAY-18,-1,-1,33590750,-765111683,-1,-1,-1,5444391107,2018-05-31 02:54:57,97
0,31-MAY-18,-1,-1,34971300,-765028783,-1,-1,-1,5444391115,2018-05-31 02:54:58,1018
0,31-MAY-18,-1,-1,34957333,-765046483,-1,-1,-1,5444391112,2018-05-31 02:54:58,1068
0,31-MAY-18,-1,-1,34040383,-764757183,-1,-1,-1,5444391111,2018-05-31 02:54:58,657
0,31-MAY-18,-1,-1,34289933,-764738133,-1,-1,-1,5444391114,2018-05-31 02:54:58,840
0,31-MAY-18,-1,741,34304850,-764750567,-1,999,-1,5444391113,2018-05-31 02:54:58,983
0,31-MAY-18,-1,-1,34292100,-764740933,-1,-1,-1,5444391119,2018-05-31 02:54:59,1105
0,31-MAY-18,-1,522,34301950,-764749883,-1,999,-1,5444391118,2018-05-31 02:54:59,1115
0,31-MAY-18,-1,-1,34293533,-764740700,-1,-1,-1,5444391117,2018-05-31 02:54:59,740
0,31-MAY-18,-1,-1,34302500,-764747383,-1,-1,-1,5444391116,2018-05-31 02:54:59,759
0,31-MAY-18,-1,-1,33591483,-765123117,-1,-1,-1,5444391121,2018-05-31 02:55:00,54
0,31-MAY-18,-1,-1,34042317,-764763000,-1,-1,-1,5444391122,2018-05-31 02:55:00,644
0,31-MAY-18,-1,-1,34304783,-764748983,-1,-1,-1,5444391120,2018-05-31 02:55:00,758
0,31-MAY-18,-1,-1,34292000,-764748467,-1,-1,-1,5444391123,2018-05-31 02:55:00,962
0,31-MAY-18,-1,-1,34291200,-764741667,-1,-1,-1,5444391125,2018-05-31 02:55:01,1103
0,31-MAY-18,-1,-1,34099283,-764685950,-1,-1,-1,5444391129,2018-05-31 02:55:01,12
0,31-MAY-18,-1,-1,33585633,-765111967,-1,-1,-1,5444391126,2018-05-31 02:55:01,30
0,31-MAY-18,-1,-1,34303567,-764750567,-1,999,-1,5444391124,2018-05-31 02:55:01,709
0,31-MAY-18,-1,-1,34300083,-764747767,-1,-1,-1,5444391128,2018-05-31 02:55:01,717
0,31-MAY-18,-1,-1,34298133,-764745450,-1,-1,-1,5444391127,2018-05-31 02:55:01,735
0,31-MAY-18,-1,559,34302917,-764750633,-1,999,-1,5444391130,2018-05-31 02:55:02,1112
0,31-MAY-18,-1,-1,33602233,-765121167,-1,-1,-1,5444391133,2018-05-31 02:55:02,1130
0,31-MAY-18,-1,-1,34961100,-765046533,-1,-1,-1,5444391131,2018-05-31 02:55:02,1171
0,31-MAY-18,-1,-1,34302900,-764749050,-1,999,-1,5444391132,2018-05-31 02:55:02,725
0,31-MAY-18,-1,-1,33587750,-765111933,-1,-1,-1,5444391135,2018-05-31 02:55:03,1013
0,31-MAY-18,-1,-1,33588450,-765113333,-1,-1,-1,5444391136,2018-05-31 02:55:03,121
0,31-MAY-18,-1,-1,34972317,-765032917,-1,-1,-1,5444391137,2018-05-31 02:55:03,209
0,31-MAY-18,-1,-1,34038217,-764753917,-1,-1,-1,5444391138,2018-05-31 02:55:03,288
0,31-MAY-18,-1,-1,34289300,-764747100,-1,-1,-1,5444391140,2018-05-31 02:55:03,711
0,31-MAY-18,-1,-1,34291017,-764746433,-1,-1,-1,5444391141,2018-05-31 02:55:03,789
0,31-MAY-18,-1,-1,34303683,-764749683,-1,-1,-1,5444391139,2018-05-31 02:55:03,792
0,31-MAY-18,-1,-1,33659150,-765166950,-1,-1,-1,5444391134,2018-05-31 02:55:03,876
0,31-MAY-18,-1,-1,33592733,-765120033,-1,-1,-1,5444391146,2018-05-31 02:55:04,314
0,31-MAY-18,-1,-1,34971083,-765032583,-1,-1,-1,5444391142,2018-05-31 02:55:04,6
0,31-MAY-18,-1,-1,34333400,-764958867,-1,-1,-1,5444391145,2018-05-31 02:55:04,772
0,31-MAY-18,-1,-1,33587900,-765110367,-1,-1,-1,5444391143,2018-05-31 02:55:04,872
0,31-MAY-18,-1,-1,34041367,-764756383,-1,-1,-1,5444391144,2018-05-31 02:55:04,937
0,31-MAY-18,-1,5740,34305233,-764751883,-1,999,-1,5444391149,2018-05-31 02:55:05,1093
0,31-MAY-18,-1,-1,33586300,-765110867,-1,-1,-1,5444391148,2018-05-31 02:55:05,1161
0,31-MAY-18,-1,-1,34967167,-765037133,-1,-1,-1,5444391150,2018-05-31 02:55:05,138
0,31-MAY-18,-1,-1,34290950,-764743617,-1,-1,-1,5444391151,2018-05-31 02:55:05,955
0,31-MAY-18,-1,-1,34289767,-764744400,-1,-1,-1,5444391147,2018-05-31 02:55:05,959
0,31-MAY-18,-1,5,33585767,-765109883,-1,-1,-1,5444391155,2018-05-31 02:55:06,116
0,31-MAY-18,-1,-1,34035533,-764761650,-1,-1,-1,5444391154,2018-05-31 02:55:06,221
0,31-MAY-18,-1,613,34297900,-764745450,-1,999,-1,5444391153,2018-05-31 02:55:06,743
0,31-MAY-18,-1,-1,34044317,-764759233,-1,-1,-1,5444391152,2018-05-31 02:55:06,914
0,31-MAY-18,-1,-1,33586683,-765110117,-1,-1,-1,5444391159,2018-05-31 02:55:07,117
0,31-MAY-18,-1,-1,33590367,-765111600,-1,-1,-1,5444391158,2018-05-31 02:55:07,1236
0,31-MAY-18,-1,20121,34293033,-764751100,-1,999,-1,5444391156,2018-05-31 02:55:07,749
0,31-MAY-18,-1,-1,34968617,-765037550,-1,999,-1,5444391157,2018-05-31 02:55:07,880
0,31-MAY-18,-1,458,34290517,-764740933,-1,999,-1,5444391163,2018-05-31 02:55:08,1111
0,31-MAY-18,-1,-1,33587117,-765110183,-1,-1,-1,5444391161,2018-05-31 02:55:08,1165
0,31-MAY-18,-1,-1,33587500,-765110317,-1,-1,-1,5444391162,2018-05-31 02:55:08,1235
0,31-MAY-18,-1,-1,34298533,-764750083,-1,-1,-1,5444391160,2018-05-31 02:55:08,751
0,31-MAY-18,-1,-1,34957483,-765047700,-1,-1,-1,5444391164,2018-05-31 02:55:09,1057
0,31-MAY-18,-1,-1,-1,-1,-1,-1,-1,5444391165,2018-05-31 02:55:09,108
0,31-MAY-18,-1,-1,34962600,-765037867,-1,-1,-1,5444391167,2018-05-31 02:55:09,141
0,31-MAY-18,-1,-1,34042667,-764762500,-1,-1,-1,5444391166,2018-05-31 02:55:09,248
0,31-MAY-18,-1,-1,34969617,-765035633,-1,-1,-1,5444391170,2018-05-31 02:55:10,1060
0,31-MAY-18,-1,4484,34291083,-764740217,-1,999,-1,5444391173,2018-05-31 02:55:10,1110
0,31-MAY-18,-1,-1,33592350,-765111917,-1,-1,-1,5444391172,2018-05-31 02:55:10,115
0,31-MAY-18,-1,779,34291333,-764749783,-1,999,-1,5444391168,2018-05-31 02:55:10,764
0,31-MAY-18,-1,-1,34290467,-764749200,-1,999,-1,5444391171,2018-05-31 02:55:10,765
0,31-MAY-18,-1,-1,34304467,-764750450,-1,-1,-1,5444391169,2018-05-31 02:55:10,974
0,31-MAY-18,-1,-1,34290700,-764741067,-1,-1,-1,5444391175,2018-05-31 02:55:11,1096
0,31-MAY-18,-1,-1,33981617,-765358783,-1,-1,-1,5444391176,2018-05-31 02:55:11,250
0,31-MAY-18,-1,-1,33605950,-765121983,-1,-1,-1,5444391178,2018-05-31 02:55:11,632
0,31-MAY-18,-1,-1,34299333,-764746250,-1,-1,-1,5444391179,2018-05-31 02:55:11,727
0,31-MAY-18,-1,-1,34968567,-765037850,-1,-1,-1,5444391180,2018-05-31 02:55:11,882
0,31-MAY-18,-1,-1,34040683,-764760367,-1,-1,-1,5444391177,2018-05-31 02:55:11,909
0,31-MAY-18,-1,-1,34291900,-764744467,-1,-1,-1,5444391174,2018-05-31 02:55:11,958
0,31-MAY-18,-1,-1,34044150,-764755350,-1,-1,-1,5444391181,2018-05-31 02:55:12,11
0,31-MAY-18,-1,-1,33585783,-765109950,-1,-1,-1,5444391182,2018-05-31 02:55:12,120
0,31-MAY-18,-1,-1,34971683,-765033950,-1,-1,-1,5444391183,2018-05-31 02:55:12,896
0,31-MAY-18,-1,-1,34302617,-764750233,-1,-1,-1,5444391185,2018-05-31 02:55:13,1100
0,31-MAY-18,-1,-1,33601583,-765120833,-1,-1,-1,5444391184,2018-05-31 02:55:13,1135
0,31-MAY-18,-1,-1,34041367,-764757550,-1,-1,-1,5444391188,2018-05-31 02:55:13,265
0,31-MAY-18,-1,-1,33593783,-765114017,-1,-1,-1,5444391187,2018-05-31 02:55:13,866
0,31-MAY-18,-1,-1,34297133,-764747117,-1,-1,-1,5444391186,2018-05-31 02:55:13,982
0,31-MAY-18,-1,-1,34303150,-764749250,-1,999,-1,5444391189,2018-05-31 02:55:14,744
0,31-MAY-18,-1,-1,34301450,-764749617,-1,-1,-1,5444391191,2018-05-31 02:55:14,968
0,31-MAY-18,-1,-1,34290050,-764740550,-1,-1,-1,5444391190,2018-05-31 02:55:14,977
0,31-MAY-18,-1,-1,33587383,-765113467,314,3133,9886,5444391195,2018-05-31 02:55:15,123
0,31-MAY-18,-1,-1,34972783,-765032050,-1,-1,-1,5444391193,2018-05-31 02:55:15,212
0,31-MAY-18,-1,-1,34034900,-764756583,-1,-1,-1,5444391194,2018-05-31 02:55:15,285
0,31-MAY-18,-1,-1,34036800,-764762600,-1,-1,-1,5444391192,2018-05-31 02:55:15,571
0,31-MAY-18,-1,-1,34046200,-764758750,-1,-1,-1,5444391196,2018-05-31 02:55:15,915
0,31-MAY-18,-1,-1,34292867,-764745233,-1,-1,-1,5444391197,2018-05-31 02:55:15,957
0,31-MAY-18,-1,-1,33586033,-765110367,-1,-1,-1,5444391201,2018-05-31 02:55:16,104
0,31-MAY-18,-1,-1,34287683,-764738567,-1,-1,-1,5444391200,2018-05-31 02:55:16,1045
0,31-MAY-18,-1,-1,34301183,-764749617,-1,-1,-1,5444391203,2018-05-31 02:55:16,1094
0,31-MAY-18,-1,-1,34953133,-765054550,-1,-1,-1,5444391202,2018-05-31 02:55:16,169
0,31-MAY-18,-1,-1,34037350,-764754467,-1,-1,-1,5444391199,2018-05-31 02:55:16,289
0,31-MAY-18,-1,-1,34040600,-764756950,-1,-1,-1,5444391198,2018-05-31 02:55:16,615
0,31-MAY-18,-1,-1,33588267,-765110667,-1,-1,-1,5444391208,2018-05-31 02:55:17,112
0,31-MAY-18,-1,-1,33586500,-765119283,-1,-1,-1,5444391205,2018-05-31 02:55:17,1159
0,31-MAY-18,-1,-1,34961283,-765039967,-1,-1,-1,5444391207,2018-05-31 02:55:17,146
0,31-MAY-18,-1,-1,34294217,-764745800,-1,999,-1,5444391206,2018-05-31 02:55:17,739
0,31-MAY-18,-1,-1,34971733,-765033550,-1,-1,-1,5444391210,2018-05-31 02:55:17,821
0,31-MAY-18,-1,-1,34969467,-765038267,-1,-1,-1,5444391209,2018-05-31 02:55:17,894
0,31-MAY-18,-1,-1,34971217,-765034700,-1,-1,-1,5444391204,2018-05-31 02:55:17,898
0,31-MAY-18,-1,-1,34966733,-765041450,-1,-1,-1,5444391211,2018-05-31 02:55:18,1172
0,31-MAY-18,-1,-1,34300117,-764747117,-1,-1,-1,5444391213,2018-05-31 02:55:18,706
0,31-MAY-18,-1,-1,34303567,-764749833,-1,-1,-1,5444391212,2018-05-31 02:55:18,793
0,31-MAY-18,-1,-1,34291683,-764740650,-1,-1,-1,5444391215,2018-05-31 02:55:19,1099
0,31-MAY-18,500153,8520,34293550,-764745250,-1,999,-1,5444391216,2018-05-31 02:55:19,1109
0,31-MAY-18,-1,-1,33586267,-765110667,-1,-1,-1,5444391214,2018-05-31 02:55:19,125
0,31-MAY-18,-1,-1,34971050,-765035400,-1,-1,-1,5444391218,2018-05-31 02:55:19,137
0,31-MAY-18,-1,-1,33599700,-765117733,-1,-1,-1,5444391217,2018-05-31 02:55:19,852
0,31-MAY-18,-1,-1,34036483,-764764400,-1,-1,-1,5444391220,2018-05-31 02:55:19,908
0,31-MAY-18,-1,-1,34290800,-764741417,-1,-1,-1,5444391219,2018-05-31 02:55:19,970
0,31-MAY-18,-1,-1,33594317,-765112550,-1,-1,-1,5444391226,2018-05-31 02:55:20,102
0,31-MAY-18,-1,-1,34969267,-765033667,-1,-1,-1,5444391223,2018-05-31 02:55:20,309
0,31-MAY-18,-1,-1,34291183,-764743833,-1,-1,-1,5444391225,2018-05-31 02:55:20,714
0,31-MAY-18,502304,14239,34292100,-764750400,-1,999,-1,5444391222,2018-05-31 02:55:20,746
0,31-MAY-18,-1,-1,33589517,-765118850,-1,-1,-1,5444391221,2018-05-31 02:55:20,79
0,31-MAY-18,-1,-1,34301467,-764748033,-1,-1,-1,5444391227,2018-05-31 02:55:20,802
0,31-MAY-18,-1,-1,34298133,-764746817,-1,-1,-1,5444391224,2018-05-31 02:55:20,976
0,31-MAY-18,-1,-1,33586967,-765110050,-1,-1,-1,5444391229,2018-05-31 02:55:21,122
0,31-MAY-18,-1,-1,34972500,-765032283,-1,-1,-1,5444391228,2018-05-31 02:55:21,205
0,31-MAY-18,-1,1784,34302167,-764747033,-1,999,-1,5444391230,2018-05-31 02:55:21,771
0,31-MAY-18,-1,-1,33590533,-765121500,-1,-1,-1,5444391236,2018-05-31 02:55:22,106
0,31-MAY-18,-1,-1,33601933,-765121150,-1,-1,-1,5444391232,2018-05-31 02:55:22,1129
0,31-MAY-18,-1,-1,34999967,-765014933,-1,-1,-1,5444391235,2018-05-31 02:55:22,1199
0,31-MAY-18,-1,-1,33586467,-765110900,-1,-1,-1,5444391237,2018-05-31 02:55:22,1233
0,31-MAY-18,-1,-1,33584400,-765110783,-1,-1,-1,5444391234,2018-05-31 02:55:22,130
0,31-MAY-18,-1,-1,34968167,-765035833,-1,-1,-1,5444391231,2018-05-31 02:55:22,300
0,31-MAY-18,-1,-1,34302467,-764750000,-1,-1,-1,5444391233,2018-05-31 02:55:22,980
0,31-MAY-18,-1,-1,34972150,-765033267,-1,-1,-1,5444391238,2018-05-31 02:55:23,206
0,31-MAY-18,-1,-1,34977900,-765021833,-1,-1,-1,5444391242,2018-05-31 02:55:24,190
0,31-MAY-18,-1,1182,34300700,-764747533,-1,999,-1,5444391241,2018-05-31 02:55:24,785
0,31-MAY-18,-1,-1,34300450,-764747367,-1,-1,-1,5444391240,2018-05-31 02:55:24,796
